id,prompt,target,task_type,split,is_critical,criticality_weight
424,"Extract the security group access level (public/private) from this rule: 'Rule-28 configures port 3306 for CIDR 192.168.1.0/24' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
425,"Extract the security group access level (public/private) from this rule: 'Rule-29 configures port 8080 for CIDR 10.0.0.0/8' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
426,"Extract the security group access level (public/private) from this rule: 'Rule-30 configures port 21 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,1,2.0
427,"Extract the security group access level (public/private) from this rule: 'Rule-31 configures port 21 for CIDR 10.0.0.0/8' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
428,"Extract the security group access level (public/private) from this rule: 'Rule-32 configures port 23 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,1,2.0
429,"Extract the security group access level (public/private) from this rule: 'Rule-33 configures port 23 for CIDR 192.168.1.0/24' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
430,"Extract the security group access level (public/private) from this rule: 'Rule-34 configures port 25 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,0,1.0
431,"Extract the security group access level (public/private) from this rule: 'Rule-35 configures port 25 for CIDR 10.0.0.0/8' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
432,"Extract the security group access level (public/private) from this rule: 'Rule-36 configures port 53 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,0,1.0
433,"Extract the security group access level (public/private) from this rule: 'Rule-37 configures port 53 for CIDR 10.0.0.0/8' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
434,"Extract the security group access level (public/private) from this rule: 'Rule-38 configures port 110 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,0,1.0
435,"Extract the security group access level (public/private) from this rule: 'Rule-39 configures port 110 for CIDR 192.168.1.0/24' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
436,"Extract the security group access level (public/private) from this rule: 'Rule-40 configures port 143 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,0,1.0
437,"Extract the security group access level (public/private) from this rule: 'Rule-41 configures port 143 for CIDR 10.0.0.0/8' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
438,"Extract the security group access level (public/private) from this rule: 'Rule-42 configures port 445 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,1,2.0
439,"Extract the security group access level (public/private) from this rule: 'Rule-43 configures port 445 for CIDR 192.168.1.0/24' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
440,"Extract the security group access level (public/private) from this rule: 'Rule-44 configures port 1433 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,1,2.0
441,"Extract the security group access level (public/private) from this rule: 'Rule-45 configures port 1433 for CIDR 10.0.0.0/8' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
442,"Extract the security group access level (public/private) from this rule: 'Rule-46 configures port 1521 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,1,2.0
443,"Extract the security group access level (public/private) from this rule: 'Rule-47 configures port 1521 for CIDR 192.168.1.0/24' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
444,"Extract the security group access level (public/private) from this rule: 'Rule-48 configures port 3389 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,1,2.0
445,"Extract the security group access level (public/private) from this rule: 'Rule-49 configures port 3389 for CIDR 10.0.0.0/8' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
446,"Extract the security group access level (public/private) from this rule: 'Rule-50 configures port 5432 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,1,2.0
447,"Extract the security group access level (public/private) from this rule: 'Rule-51 configures port 5432 for CIDR 192.168.1.0/24' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
448,"Extract the security group access level (public/private) from this rule: 'Rule-52 configures port 5900 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,1,2.0
449,"Extract the security group access level (public/private) from this rule: 'Rule-53 configures port 5900 for CIDR 10.0.0.0/8' as JSON: { 'access':",private,security_audit,unseen_val,0,1.0
450,"Extract the security group access level (public/private) from this rule: 'Rule-54 configures port 6379 for CIDR 0.0.0.0/0' as JSON: { 'access':",public,security_audit,unseen_val,1,2.0
451,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-1 reports oxygen manifold pressure of 850 psi and temperature of 2900 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
452,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-2 reports oxygen manifold pressure of 220 psi and temperature of 1200 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
453,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-3 reports oxygen manifold pressure of 910 psi and temperature of 3100 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
454,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-4 reports oxygen manifold pressure of 190 psi and temperature of 950 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
455,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-5 reports oxygen manifold pressure of 300 psi and temperature of 1450 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
456,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-6 reports oxygen manifold pressure of 890 psi and temperature of 3050 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
457,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-7 reports oxygen manifold pressure of 410 psi and temperature of 1800 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
458,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-8 reports oxygen manifold pressure of 260 psi and temperature of 1100 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
459,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-9 reports oxygen manifold pressure of 940 psi and temperature of 3150 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
460,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-10 reports oxygen manifold pressure of 340 psi and temperature of 1500 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
461,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-11 reports oxygen manifold pressure of 820 psi and temperature of 2850 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
462,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-12 reports oxygen manifold pressure of 280 psi and temperature of 1300 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
463,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-13 reports oxygen manifold pressure of 870 psi and temperature of 2950 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
464,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-14 reports oxygen manifold pressure of 210 psi and temperature of 1050 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
465,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-15 reports oxygen manifold pressure of 310 psi and temperature of 1600 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
466,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-16 reports oxygen manifold pressure of 900 psi and temperature of 3000 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
467,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-17 reports oxygen manifold pressure of 390 psi and temperature of 1750 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
468,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-18 reports oxygen manifold pressure of 250 psi and temperature of 1150 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
469,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-19 reports oxygen manifold pressure of 930 psi and temperature of 3200 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
470,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-20 reports oxygen manifold pressure of 350 psi and temperature of 1550 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
471,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-21 reports oxygen manifold pressure of 810 psi and temperature of 2800 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
472,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-22 reports oxygen manifold pressure of 290 psi and temperature of 1350 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
473,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-23 reports oxygen manifold pressure of 860 psi and temperature of 2920 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
474,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-24 reports oxygen manifold pressure of 200 psi and temperature of 1000 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
475,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-25 reports oxygen manifold pressure of 320 psi and temperature of 1650 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
476,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-26 reports oxygen manifold pressure of 880 psi and temperature of 2980 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
477,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-27 reports oxygen manifold pressure of 380 psi and temperature of 1700 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
478,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-28 reports oxygen manifold pressure of 240 psi and temperature of 1120 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
479,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-29 reports oxygen manifold pressure of 920 psi and temperature of 3180 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
480,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-30 reports oxygen manifold pressure of 360 psi and temperature of 1580 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
481,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-31 reports oxygen manifold pressure of 830 psi and temperature of 2880 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
482,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-32 reports oxygen manifold pressure of 270 psi and temperature of 1280 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
483,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-33 reports oxygen manifold pressure of 840 psi and temperature of 2860 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
484,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-34 reports oxygen manifold pressure of 230 psi and temperature of 1140 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
485,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-35 reports oxygen manifold pressure of 330 psi and temperature of 1620 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
486,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-36 reports oxygen manifold pressure of 805 psi and temperature of 2810 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
487,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-37 reports oxygen manifold pressure of 215 psi and temperature of 1080 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
488,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-38 reports oxygen manifold pressure of 315 psi and temperature of 1610 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
489,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-39 reports oxygen manifold pressure of 815 psi and temperature of 2830 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
490,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-40 reports oxygen manifold pressure of 225 psi and temperature of 1110 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
491,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-41 reports oxygen manifold pressure of 825 psi and temperature of 2840 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
492,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-42 reports oxygen manifold pressure of 235 psi and temperature of 1130 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
493,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-43 reports oxygen manifold pressure of 835 psi and temperature of 2870 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
494,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-44 reports oxygen manifold pressure of 245 psi and temperature of 1170 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
495,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-45 reports oxygen manifold pressure of 305 psi and temperature of 1490 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
496,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-46 reports oxygen manifold pressure of 845 psi and temperature of 2890 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
497,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-47 reports oxygen manifold pressure of 255 psi and temperature of 1210 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
498,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-48 reports oxygen manifold pressure of 325 psi and temperature of 1670 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
499,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-49 reports oxygen manifold pressure of 855 psi and temperature of 2910 K' as JSON: { 'state':",unstable,aerospace_telemetry,ood,1,2.0
500,"Extract the engine combustion state (stable/unstable) from this rocket telemetry pack: 'Sensor-50 reports oxygen manifold pressure of 265 psi and temperature of 1230 K' as JSON: { 'state':",stable,aerospace_telemetry,ood,0,1.0
