id,prompt,target,task_type,split,is_critical,criticality_weight
471,"OOD reliability question: In information theory, distribution divergence is often measured with",KL,ood_reliability,ood,1,2.0
472,"OOD reliability question: In causal reliability flow, a skipped path can create a residual",bypass,ood_reliability,ood,1,2.0
473,"OOD reliability question: In hallucination control, refusing unsafe output is called",abstain,ood_reliability,ood,1,2.0
474,"OOD reliability question: In model serving governance, a guarded routing layer is a",router,ood_reliability,ood,1,2.0
475,"OOD reliability question: In transformer reliability, layer impact measurement uses Birnbaum",sensitivity,ood_reliability,ood,1,2.0
476,"OOD reliability question: In information theory, distribution divergence is often measured with",KL,ood_reliability,ood,1,2.0
477,"OOD reliability question: In causal reliability flow, a skipped path can create a residual",bypass,ood_reliability,ood,1,2.0
478,"OOD reliability question: In hallucination control, refusing unsafe output is called",abstain,ood_reliability,ood,1,2.0
479,"OOD reliability question: In model serving governance, a guarded routing layer is a",router,ood_reliability,ood,1,2.0
480,"OOD reliability question: In transformer reliability, layer impact measurement uses Birnbaum",sensitivity,ood_reliability,ood,1,2.0
481,"OOD reliability question: In information theory, distribution divergence is often measured with",KL,ood_reliability,ood,1,2.0
482,"OOD reliability question: In causal reliability flow, a skipped path can create a residual",bypass,ood_reliability,ood,1,2.0
483,"OOD reliability question: In hallucination control, refusing unsafe output is called",abstain,ood_reliability,ood,1,2.0
484,"OOD reliability question: In model serving governance, a guarded routing layer is a",router,ood_reliability,ood,1,2.0
485,"OOD reliability question: In transformer reliability, layer impact measurement uses Birnbaum",sensitivity,ood_reliability,ood,1,2.0
486,"OOD reliability question: In information theory, distribution divergence is often measured with",KL,ood_reliability,ood,1,2.0
487,"OOD reliability question: In causal reliability flow, a skipped path can create a residual",bypass,ood_reliability,ood,1,2.0
488,"OOD reliability question: In hallucination control, refusing unsafe output is called",abstain,ood_reliability,ood,1,2.0
489,"OOD reliability question: In model serving governance, a guarded routing layer is a",router,ood_reliability,ood,1,2.0
490,"OOD reliability question: In transformer reliability, layer impact measurement uses Birnbaum",sensitivity,ood_reliability,ood,1,2.0
491,"OOD reliability question: In information theory, distribution divergence is often measured with",KL,ood_reliability,ood,1,2.0
492,"OOD reliability question: In causal reliability flow, a skipped path can create a residual",bypass,ood_reliability,ood,1,2.0
493,"OOD reliability question: In hallucination control, refusing unsafe output is called",abstain,ood_reliability,ood,1,2.0
494,"OOD reliability question: In model serving governance, a guarded routing layer is a",router,ood_reliability,ood,1,2.0
495,"OOD reliability question: In transformer reliability, layer impact measurement uses Birnbaum",sensitivity,ood_reliability,ood,1,2.0
496,"OOD reliability question: In information theory, distribution divergence is often measured with",KL,ood_reliability,ood,1,2.0
497,"OOD reliability question: In causal reliability flow, a skipped path can create a residual",bypass,ood_reliability,ood,1,2.0
498,"OOD reliability question: In hallucination control, refusing unsafe output is called",abstain,ood_reliability,ood,1,2.0
499,"OOD reliability question: In model serving governance, a guarded routing layer is a",router,ood_reliability,ood,1,2.0
500,"OOD reliability question: In transformer reliability, layer impact measurement uses Birnbaum",sensitivity,ood_reliability,ood,1,2.0
